null 0:10.033707261617005 5:2.96069653636219 8:1.6117978070708903 
null 1:5.051929909657423 2:3.390472006174688 6:2.5217246545165763 
null 1:4.095702788867028 8:3.632729439273871 2:1.8591521051779871 
null 1:4.084806442449141 8:2.1885037379365375 2:1.5572419083597517 
null 1:4.7141111971633665 2:3.263277574951774 8:2.7335133101390072 
null 1:4.00823801638201 8:2.6829834372433314 2:2.6486931910803078 
null 1:3.826874868153158 8:2.769871663842401 2:1.8535741510465247 
null 1:4.892703883836742 8:2.9698742329857573 2:2.3118213727147743 
null 1:4.050839660746689 8:3.2109395179470055 2:1.1407607306704397 
null 1:4.177004045072309 8:2.9471806663623408 2:1.9065123415749055 
null 1:5.511912852866823 8:3.63581575217392 2:1.805551782929935 
null 1:4.274470669737805 8:2.910008011867148 2:1.8388481257732847 
null 1:6.228269214198733 2:3.9374673247974274 8:2.81916114279804 
null 1:4.157490181167725 8:2.21086192382764 2:1.7531297661861152 
null 1:4.901522130452203 8:3.0367013643045806 2:2.6022117779899125 
null 1:5.216214497789466 8:2.7538253835491284 2:2.6404280733668455 
null 1:2.8404087557160502 8:2.344289278095326 7:2.187493844187872 
null 1:4.5808884914299375 8:2.1566376912393386 2:1.9288277964693896 
null 1:7.0244635198607615 8:3.8371594918864345 2:2.324997683849929 
null 1:6.28772870389882 8:3.7386371349758365 2:3.48060778179656 
null 1:4.8411848381628655 8:2.525958202357696 2:2.4202176064665135 
null 1:5.572240751436474 2:3.0379325487172104 8:2.7479381245883645 
null 1:4.6054471294508135 2:2.5679035868074735 8:2.532914527268082 
null 1:4.651706922676992 8:2.524364569572554 2:2.345352015976918 
null 1:3.935731710411301 8:3.1210324938339804 3:2.009186270099929 
null 1:5.597848365834549 8:3.099811341739715 2:2.3377082580081634 
null 1:3.6810043306590376 2:2.3461965173317174 8:2.1377628286216166 
null 1:3.7162237563970444 9:2.206318804449572 8:1.8684852923250168 
null 1:4.295207968450317 8:1.790144967730611 3:1.613228015583727 
null 1:3.1578516143624586 8:1.9597845922788417 2:1.4667855869147055 
null 1:4.549483980727031 8:2.1663309422656303 3:2.0574627204250837 
null 1:4.1553253888912876 8:2.7209240403042507 2:1.92523617294414 
null 1:4.051183458122296 8:2.4242508334880775 2:1.796519569639356 
null 1:4.590218009496223 8:2.707137948528957 2:2.2731408159787976 
null 1:3.472271359052016 7:1.6315634215485972 3:1.5545945078884242 
null 1:4.08216485631557 8:2.4834430838551502 2:2.2879742744229707 
null 1:5.708858479007036 8:3.358954523906809 3:2.3133137262886017 
null 1:4.66836947876792 8:3.7876910150924554 3:3.0546933786209647 
null 1:5.515308512557832 3:4.434250084066339 8:3.996007590958652 
null 1:4.826397105896666 8:3.6635686087127555 2:1.939542218509636 
null 1:4.642399026416966 3:3.6646959342198397 8:3.2388227832870067 
null 8:4.549471228683928 1:4.056005930167392 2:1.5586017109262122 
null 1:4.568358484787491 8:4.1231229712069055 3:3.048052953938599 
null 1:5.161880269621295 8:3.482561204073393 3:2.4537454986944263 
null 1:5.834385066083195 3:3.2700195925791773 8:2.64477946340257 
null 1:5.753570776252705 3:3.8229093272680585 8:3.014717636125425 
null 1:6.513564038280557 3:3.939330368177797 8:2.8403460981138995 
null 1:5.8588666336250474 3:3.130536235610126 8:2.984628169184102 
null 1:5.7050815200228495 3:3.97985326605611 8:2.781235263310419 
null 1:5.5878399858509535 8:3.357555074690269 3:2.9208700256186315 
null 1:4.627104970971601 8:2.94356470842799 2:1.4361476856337665 
null 1:5.894093904396961 8:3.1316670736677295 3:2.445423569721284 
null 1:4.097310890924213 3:2.814203437203858 9:2.0856170540926073 
null 1:4.78757015681583 8:2.288396931914317 3:1.4692745735898003 
null 1:4.9860479443724195 8:2.1807432285368415 2:2.172215865579925 
null 1:4.458004950508969 8:1.3641792372585162 3:1.1919706718939294 
null 1:4.707109906427446 8:2.770787064268767 9:2.602759442729668 
null 1:5.430307622493693 8:2.8392198776252107 3:2.524203840374232 
null 1:3.9462547162042987 8:1.738606318883032 3:1.3508403077419848 
null 1:4.699820507560158 8:2.3340664804117623 3:1.3381866064980386 
null 1:5.423141322505693 8:2.71804288673589 3:2.2478602154914644 
null 1:3.5425594519759285 3:1.7891239324286388 8:1.7612115852094425 
null 1:4.877051250475966 8:2.7953607451096847 2:2.436035696561331 
null 1:4.1741032617885585 8:1.6914408166063217 3:1.1625310585912128 
null 1:4.436128641143966 8:2.503238690472891 2:1.6106152564021146 
null 1:4.39598937454944 8:2.5647949201041764 2:2.2399438210120985 
null 1:4.5797454709175565 8:3.2529588270743552 2:2.0278011148820267 
null 1:4.127310149948786 8:2.3819085733595973 2:1.8320946340882047 
null 1:3.9467046033700495 8:1.9089050605016753 2:1.79298469617392 
null 1:4.690824267476949 8:3.184458186127249 2:2.2345729832040746 
null 1:4.8213562765119935 8:2.5297618556499963 2:1.5646914917173322 
null 1:4.5588511817890875 8:2.6282478487745955 2:2.6149197099492274 
null 1:4.381846712827611 8:2.8430673329466436 2:2.3287393827713814 
null 1:4.745501725941091 8:2.965797455482043 2:2.472167865566937 
null 1:4.288981266209203 8:2.4938959593948202 2:2.0838585888877197 
null 1:4.0244284406380135 8:2.5491187863129 2:1.9986731235198831 
null 1:3.7729176263552393 8:2.436793389186536 2:1.53654763227212 
null 1:4.463969819181026 8:2.0074339021943657 2:1.7005533957466732 
null 1:4.762243395479535 8:2.543795892257517 2:2.190098649195994 
null 1:5.152717124370299 2:2.586747507239133 8:2.503917277548775 
null 1:4.858668859344082 8:2.4599296132332498 3:2.0615652108920166 
null 1:4.867149976949138 8:2.9318722341127055 2:2.268342790787358 
null 1:4.434580911107379 8:1.924567512510309 2:1.8279099491936805 
null 1:3.836613755546623 2:2.2655779282903183 8:1.748432265143456 
null 1:4.691082600244416 8:1.9987336332006957 7:1.927100643179038 
null 1:4.726980440934665 8:2.3424496029057305 2:2.0056487088456483 
null 1:5.6581773692123 8:2.7377532399495705 2:2.341152680061745 
null 1:5.685249804294406 8:2.476170345430333 2:2.2372949238405817 
null 1:4.6207507444962195 8:2.3339419520799365 2:1.7863976693009158 
null 1:5.659604127377977 8:2.5826404825336056 2:2.2262051393334206 
null 1:5.642124379991609 8:2.3693319299372875 2:2.1292069800354176 
null 1:5.6659188401176666 8:2.9822001092852113 2:1.9760105443176732 
null 1:4.9845293547686635 2:2.2911482839269706 8:2.2510855654382094 
null 1:4.045216123771696 8:2.2128216675210948 2:1.7688580301276693 
null 1:5.71800832633824 8:2.725792831786821 2:2.214273211075253 
null 1:4.9434083467870495 8:2.0047171546356886 2:1.8544814786851063 
null 1:5.615474112723197 8:2.623629725472212 2:1.9952377574269569 
null 1:5.294931231538011 8:2.7985170590447797 2:2.1404859725740213 
null 1:5.250494760495531 8:3.520138164427239 2:2.180275526467982 
null 1:4.464877618546664 8:3.7481710238324917 2:2.3915968851343785 
null 1:3.7042701746648 8:2.987036632516864 3:1.003762020752169 
null 1:4.1462917370222065 8:2.2561926003764143 2:1.6100723218344681 
null 1:5.639142479504895 8:3.2553788562207844 3:2.0101140451404516 
null 1:5.363752607592165 8:2.640809422024033 2:2.2180850180354414 
null 1:4.338789971335819 8:3.467515604968602 3:2.026082667313195 
null 1:4.9501522743735675 8:3.9832189662346726 3:3.0499828109831557 
null 8:4.506447393885536 1:3.8520510530166834 9:2.9732320595969397 
null 1:4.895851048943941 8:3.6103686073350674 3:2.766514631059175 
null 1:5.398837815277034 3:3.0199100502807323 8:2.9943116042469304 
null 1:5.474803563117711 8:3.721250347896477 2:1.9609593763381004 
null 1:4.824440476846743 8:4.733909867047896 3:2.096083387819622 
null 1:4.394506351054171 8:2.9258343902948587 2:1.4223581575257984 
null 1:4.550992256486275 8:2.9700049905514945 2:1.1816822780957281 
null 1:5.0272899539934235 8:2.7365777195123995 2:1.5266907890165107 
null 1:5.472943167623871 8:2.5221774248708493 3:2.1432578605571084 
null 1:4.367981602353561 8:2.678017383340966 3:1.6425762127446752 
null 1:5.03209694608276 8:3.624380520193278 3:3.3349187620975003 
null 1:5.539446328564619 8:3.58072682276967 3:2.6225577169382945 
null 1:5.538351075788183 8:3.4243282726237156 2:2.857229046235936 
null 1:5.005365780758308 8:3.3316416538910825 2:1.6686766712047922 
null 1:6.635049197596089 8:3.9355628653837504 2:2.85834054528726 
null 1:5.385735802207302 8:2.821026871685174 2:1.7449820566813312 
null 1:6.032752015370779 2:3.459072220414337 8:2.9864167549478235 
null 1:5.924627888514274 8:2.6841013679737884 2:2.595234042941951 
null 1:4.613242642529318 8:3.341456562804658 2:1.988008372542696 
null 1:6.284184206457571 8:3.244812264132579 2:2.5169159236503926 
null 1:4.133959402229578 3:2.0601524399600013 8:1.6184939571300971 
null 1:4.4053514900428965 8:2.7151789068117695 5:1.2530780166874909 
null 1:4.001798204842577 8:1.198121882334245 3:0.7597032367991354 
null 1:4.480253914121177 8:1.6843138298797191 3:1.1496090758534887 
null 1:3.5103320841592978 8:1.2419747376460688 7:0.8069042544474783 
null 1:3.772552095992462 3:1.4748146032991214 8:1.2196932320355938 
null 1:3.6798423917377905 8:2.7243348045792315 2:1.8416254124069291 
null 1:4.0593873257267195 8:1.6563238295776126 3:0.8533730696875431 
null 1:4.855331432818862 3:2.3217776141995405 9:1.7655410616621745 
null 1:5.311465015853089 3:2.21951422550874 9:1.8880266831848118 
null 1:4.761431316103772 8:1.6493987959605163 2:1.0652058087848786 
null 1:4.714067775159039 8:2.4019327623590554 2:1.260181281416361 
null 1:4.123366673962137 8:1.6884478594434644 2:1.2379279468930464 
null 1:5.824745273745087 8:2.8978012850985366 3:2.828788290076755 
null 1:5.95696797411237 3:3.504716839548033 8:3.2261361253886247 
null 1:5.023678402712372 8:3.6080734606573115 3:1.7418950406067883 
null 1:5.046962004618608 8:2.2849786313456835 3:2.0697278863411444 
null 1:5.597836192436736 3:3.193600635436154 8:2.4624033502189593 
null 1:5.16799873013494 8:2.3538524774816105 9:1.5427397260649502 
null 1:5.648067365338559 3:2.5002416837817347 9:1.9997048922718303 
null 1:5.059008413217594 8:2.567589816809168 9:1.9416661999641662 
null 1:4.274081056197301 8:2.482836871121756 3:1.6239870313542986 
null 1:5.950048261097108 8:2.956680764421807 3:2.0063783033875784 
null 1:5.127929647020058 8:2.5340732579970298 3:1.7605682965120617 
null 1:5.009469351070706 3:2.2099416163152714 8:1.9923518854171847 
null 1:4.112515540307737 8:2.3119277979942385 3:1.0783108660916307 
null 1:4.358303655840262 8:2.5778397553938284 2:2.0667566823976573 
null 1:5.554317233511615 8:2.8819615160831975 3:2.0259902810341908 
null 1:4.893523765662822 8:3.0986155442653236 3:1.9170385339383775 
null 1:3.2941781056120645 8:2.898807789739067 2:1.7655162401571387 
null 1:4.059755071360654 8:1.7241919412477456 2:1.447686050868293 
null 1:3.811064712493302 8:2.506979559502266 3:1.8259473946532812 
null 1:4.286503435218233 8:3.0226410914488575 3:1.2520398383594724 
null 1:4.068652436569085 8:1.9133271312004818 3:1.2708438152285046 
null 8:3.0050314453344242 1:2.9869440341470703 2:2.378698693063298 
null 1:4.689297294181524 8:1.816718288244451 2:1.6799161189718526 
null 1:4.575088671045127 8:3.076094560143021 2:2.377048573418853 
null 1:4.85171789690808 8:2.8157993971604394 2:2.0587095776106334 
null 1:4.12810562564526 8:3.870147540906281 2:1.561395986277935 
null 1:3.8653401707075195 8:2.9784739134333815 2:2.1665873670523843 
null 1:4.888325589455374 8:2.535811735179784 2:2.3648323638286 
null 1:3.886887049776236 8:3.1372506581261157 2:2.6484090583856847 
null 1:4.796258504829512 3:2.5650151063916855 8:2.1346859400406704 
null 1:3.2582842987864162 8:2.153870764395023 3:1.3427678926249258 
null 7:2.539911327338181 3:1.510227219098662 1:1.2462641970613206 
null 1:4.5148205955008915 3:2.638526960644157 7:1.967521845585966 
null 1:5.278001507026413 8:3.4968491935128307 2:3.0240446976400124 
null 1:3.5226966283040775 7:2.646904060458392 2:2.2893733635952276 
null 1:5.592283376023 2:3.0007455156525773 8:2.339174978920891 
null 1:4.716707302325026 8:2.893515851184158 9:2.398665276203347 
null 1:4.86197845161195 2:2.4495224950092376 8:2.0157813091857193 
null 1:4.579654237943713 8:2.3252245729209493 3:1.7180940237848332 
null 1:4.736984192842503 8:2.4913557639270913 2:1.9488455670813403 
null 1:5.399972383138156 3:2.4218439476562876 2:2.2876642194615022 
null 1:4.511952915765384 8:2.1677950213007278 2:1.7509370963886026 
null 1:4.146925123789158 2:1.5030032177760957 8:1.48541421899036 
null 1:5.129471477459618 2:1.7976137965339027 8:1.7081577335958409 
null 1:4.440039533375509 8:2.1208451329195386 3:1.4788231421421818 
null 1:3.387224242422039 8:1.6694224867344782 2:1.4406742828065278 
null 1:5.882030379400181 2:2.6696909712071224 8:2.4544806271094632 
null 1:5.814577517063312 8:2.0816796348546482 2:1.9427672298480605 
null 1:4.317222925322706 8:1.7130933084497015 3:1.4791392189230055 
null 1:5.002446679184352 2:2.094503035600334 8:1.8244033211515942 
null 1:6.144855499617346 2:1.9864633409067487 3:1.9335192846598948 
null 1:4.474320699413584 8:2.4665636370568897 2:1.4912430123639935 
null 1:4.519817374495463 8:2.109502036517508 2:1.2683393344351774 
null 1:5.521128265505154 8:3.253041727913019 3:2.238449749054614 
null 1:4.6230985621049685 8:2.4356711469885144 3:1.8300079367694229 
null 1:4.119402998623557 8:2.256829069582316 3:1.9566296826533789 
null 1:4.071773806428761 8:1.8316862422062126 2:1.5471074718109215 
null 1:3.911688946819331 8:1.7388250218617542 3:1.3490290113544596 
null 1:4.256831792860532 8:2.1504600847878184 7:1.6601512518165513 
null 1:4.996290496736352 8:3.061920368376414 2:1.9825249131556506 
null 1:4.9166073567105295 8:2.877292534188793 2:2.0599962648341847 
null 1:4.243045986298791 8:2.1495612705153047 2:1.6234897494712308 
null 1:4.3311705320082226 8:1.97771660137962 2:1.3630592748219685 
null 1:4.359616671797062 8:1.953117163093676 2:1.589358560497953 
null 1:4.052282443015292 8:2.5033971006354543 2:1.7926319293839876 
null 1:4.8355091396779395 8:2.7663882374772912 3:2.1130247684339314 
null 1:5.6311614866718855 8:2.5198480098491745 2:2.3977047033392473 
null 1:3.95642353994677 8:1.8948836713197672 3:1.5296817452179867 
null 1:3.8975659604213493 3:2.2185253675120378 8:2.1264000101450184 
null 1:4.208819676944167 8:2.255674899951256 2:1.630236094073148 
null 1:3.758942273916581 8:2.4074680034689786 2:2.189366210332381 
null 1:4.592601720518658 2:2.6937721539911306 8:2.1702316100591643 
null 1:4.555163399156603 8:2.184915952740171 2:1.6970203832985864 
null 1:5.7948982587774305 3:2.079622636543679 2:2.0325297567355536 
null 1:3.907512915605699 3:2.2250849532546213 8:1.9129915567790512 
null 1:4.954289550194763 2:2.5041407109718157 8:2.4314614867774504 
null 2:7.8111626063638715 6:4.76856536543718 5:4.18365952007522 
null 2:7.742062192437744 8:3.198814569114562 3:3.1079862967280767 
null 2:4.821356906288686 3:3.734022742898171 8:2.954974504666055 
null 2:4.126164033422287 8:1.7754811720873953 1:1.2873389854968997 
null 2:4.264587847434654 6:2.719467791388236 3:1.015660516336497 
null 2:8.784389397051939 3:4.843621352239927 0:2.570145733137858 
null 2:2.301724237934088 7:2.115501116145345 9:0.9961241609932495 
null 2:11.089718580605439 8:4.106327507803902 3:2.627919264224298 
null 2:7.538290545812445 8:3.8328933151345495 3:3.77579629959928 
null 8:3.1471113872498484 2:2.607241999394768 5:1.6172994536611456 
null 2:11.18198928423716 3:3.574073170797467 8:2.113982601623545 
null 9:3.288128853954602 4:1.9556789701768431 8:1.6742519939912615 
null 2:7.816428000021016 8:5.92607800971198 3:4.749087120287923 
null 2:7.07396322601015 8:2.7118478805771145 6:2.0759823552022203 
null 2:9.732889910413139 3:7.246629978985731 8:5.720468090515727 
null 2:8.544634824794262 3:5.358615240565525 8:3.8879992370650456 
null 2:8.793477809090906 8:2.570179010649422 6:1.4879726263024864 
null 2:7.5177557043119165 3:3.4355283555853675 8:1.3182168948465822 
null 2:10.22670646103378 8:4.025922018412113 5:2.189691924299938 
null 2:6.763445746345823 3:4.168845201392588 8:3.9102701524865964 
null 2:7.059134623104802 3:4.572633888968462 6:0.6281462230842851 
null 2:5.8091557780839365 6:3.372196882245242 1:2.574846491106933 
null 2:4.367212501194407 3:2.5396745980434794 7:1.0066481336749205 
null 2:5.184478730055956 1:3.7238549415039808 3:2.6812775765928802 
null 2:5.919873310441521 1:4.122701940641217 3:4.0396802283111795 
null 2:10.620352525942764 6:5.727787477924971 3:1.841428382693699 
null 2:6.817157441729497 8:4.485604969440889 3:1.1248867285343427 
null 2:5.973659747652023 8:4.674212586036754 1:4.603899384680684 
null 2:8.084087850525364 3:4.833630361530394 6:2.411161945453944 
null 2:6.966548633252114 3:4.949955092275441 5:4.710122918640204 
null 2:8.123947670267407 6:3.257882278052217 4:2.168005754944424 
null 2:7.466960466898113 3:3.557371154636012 8:3.4165261140324468 
null 2:3.5303863492597722 7:1.8021024062883892 8:1.4007019728802037 
null 2:7.281995966017907 3:4.582595481411646 1:3.2449972249414696 
null 3:5.677611753551071 2:5.434047252704152 8:3.021535108877446 
null 7:3.91559631659065 3:2.7082249769125544 8:2.2681452587906503 
null 2:6.893719043995238 8:3.6439533108972655 6:3.383035187878857 
null 2:5.583400933703512 3:4.028099034227588 8:3.5134351167976776 
null 7:5.230812374069994 8:3.7124398930680704 3:2.8446111841275896 
null 2:6.913199171172558 1:4.829435594091375 6:4.79822485008024 
null 2:7.62634255720142 3:5.457414440357355 1:3.5328437395608168 
null 2:5.142779039070262 8:1.2998503225242404 3:0.8486362136938456 
null 2:9.232907887032162 0:2.42100351029392 8:1.5336842335757261 
null 2:8.626362466653983 6:2.7874914102644204 3:1.7511173469450858 
null 2:8.068317426283658 0:4.791907151534228 8:3.329815949905533 
null 2:3.914278955346057 8:2.733164348445941 3:2.4211347033173407 
null 2:6.947917813316153 8:2.106443694345066 3:1.9692875394361726 
null 2:5.005702929023521 5:3.703048990773383 0:3.4291745611218345 
null 2:7.8226921356138694 3:3.927144229299893 6:1.4006793967787243 
null 8:5.115805677055568 2:4.1435403350500515 3:1.7244541236863773 
null 2:7.34342991739008 3:4.279754797404255 1:4.274427984959081 
null 2:2.6230939269583784 8:2.13696677931858 3:1.3976883346213473 
null 2:5.388789921447546 3:3.058099167345073 8:2.4248421334879477 
null 2:7.898492242787114 3:3.3059646849238824 1:3.2417356021989154 
null 2:5.826365422546633 8:3.766912474587347 3:3.537511213389623 
null 2:11.633485880962905 3:5.581220373480806 8:3.386845996429708 
null 2:7.070927060542378 3:4.017405982874941 1:2.587021292196541 
null 2:9.517234252659954 6:4.479718217177453 3:3.9418693806441047 
null 2:3.9141472253432092 5:2.045460006637021 3:1.7059819931417335 
null 2:5.096950437195787 1:4.726020188371121 3:4.044117727273584 
null 2:9.034348729806007 3:3.9024708082762647 4:1.2955948614782058 
null 2:5.233445150394106 8:4.084448622964511 3:3.4826206962792 
null 2:12.660693513950289 0:6.95835165990117 3:4.132167796412706 
null 8:4.535389047833002 2:3.9881468955605186 3:1.5673371746811615 
null 2:5.384599532063654 8:3.450045487713409 3:2.7124067097088664 
null 2:7.806298384379987 4:4.504003335112639 6:4.377573359726561 
null 8:3.022223532689007 3:2.3117472795629377 2:2.219619370672606 
null 2:3.9036899861282652 8:3.710813715316345 3:3.115732264740006 
null 6:3.5888410175726153 5:1.9984041015760048 2:1.826569612307811 
null 2:8.716060801017829 6:3.815149143713076 8:2.5084608131713884 
null 2:7.828184417750077 8:3.2860350142859236 3:2.87118126387238 
null 2:5.971072743517031 1:3.2693320780240707 6:2.574281622185076 
null 2:9.266493592742053 3:5.579512750142326 1:2.849283198371458 
null 2:5.137235461068415 6:2.3966018303848853 5:1.615892154996736 
null 2:5.954966524402693 3:3.8860325983406048 1:3.380098394168887 
null 8:4.5068724266484255 9:4.427901761376536 7:2.9061561832471856 
null 2:7.3079372289510145 8:5.266089010722377 3:2.7935658428915158 
null 2:7.845676248532901 8:5.84107841342801 3:3.865728574818196 
null 8:5.381344449130136 2:4.068839659516616 3:2.5494334839220705 
null 2:9.508040798359374 3:4.349686438915471 6:1.0732389699951719 
null 8:6.289555513363981 2:5.067676523075866 3:4.708032115381447 
null 8:3.781760389033919 2:2.8634583977963612 3:2.1820681682376812 
null 2:10.418229851035727 3:4.103698731765072 0:3.1691879177270423 
null 2:6.901600284529269 7:1.7627892905561693 3:1.6126058746439929 
null 2:8.214523773614394 3:3.891123233262929 8:2.5993007107760335 
null 2:11.808817662702035 3:4.403725473596253 6:2.6293598023361815 
null 2:12.209303482278772 3:6.165857537164858 8:2.0541972383108793 
null 2:7.659209549726298 8:5.1402807780758755 3:4.96138987833133 
null 2:5.794197957789812 8:4.610323535893761 6:2.401143822421502 
null 2:6.7007196419967885 3:5.081916162736344 8:4.25017596014311 
null 2:3.8428027521817905 3:2.8562612226155046 8:1.475100888406939 
null 2:4.8780985734188596 8:3.712059184717247 3:2.586682611772745 
null 2:6.592002326376281 8:2.8858789530357 3:0.8403931949921131 
null 2:6.652894044287204 6:3.083462269282881 4:2.7848618512127836 
null 2:6.741946542343924 3:3.618381841158073 8:3.6032439076425318 
null 2:5.610781165177611 6:3.545289041481483 8:1.4565278565656845 
null 2:7.795227187370605 3:3.7897608590222265 0:3.095673012963189 
null 2:7.047859180167631 8:3.373668141016974 6:1.2910690419562043 
null 2:9.003690838642672 8:3.24084363672183 3:1.2011457980488776 
null 2:7.468953678437012 3:4.141535297182359 8:3.8171293838891223 
null 2:9.680912445081903 8:3.073236430124844 3:2.912015851641773 
null 2:10.412056272562175 3:4.767712597454331 8:1.4779635434434975 
null 2:4.7421267341083055 3:2.2522611084266124 6:2.170115871906453 
null 2:10.01643445139164 3:3.4009568389973337 6:1.8596578296060693 
null 2:5.059104426927153 3:3.394773657830868 8:2.9754764516480634 
null 7:4.6073715550874175 8:3.388205699150727 2:2.724381762672311 
null 2:4.943402963840246 8:3.5488271504132802 5:1.650881133719252 
null 0:5.38047831333303 5:3.9702189054515675 8:3.7093308669970995 
null 2:9.488353307694755 3:5.536627548988494 8:5.17735631057715 
null 2:8.670850963370961 8:4.228994604182941 3:3.882097372788629 
null 3:4.5913235773873105 2:4.534021616990264 8:0.4342934474402708 
null 2:5.917080092252415 6:3.34646508629625 3:2.265540368022236 
null 2:7.426970058816443 8:6.978069599601466 3:3.535576378185274 
null 2:4.951675177502174 3:4.081034419202595 4:1.7727223776063856 
null 2:12.63388747851164 0:9.547997548060279 3:3.6318035910765873 
null 2:9.426293685745497 8:4.543267437497952 3:4.03794069995468 
null 2:6.322117092605914 8:4.479880064318998 3:3.9210847537634543 
null 2:6.716797037143774 8:2.4049688233107553 3:1.636900723094795 
null 2:6.000776891327266 9:1.4030500626242448 3:1.0682296016827295 
null 2:6.511782136583968 3:5.373896474234458 8:3.9551341790347188 
null 2:10.367741174437521 6:5.818323262301395 3:1.7125417875701663 
null 2:3.056419816449153 6:2.5765342335653765 3:1.1120459531742855 
null 2:10.179357850830423 3:3.3534001956494017 6:2.5064060428340147 
null 2:4.4848488604149335 3:2.705877372657359 8:2.427286800653625 
null 2:8.234918331088386 8:2.990683018475409 3:2.052365079567918 
null 2:10.41234174794772 8:6.159139792101066 3:5.339906280348179 
null 2:6.190342550188429 3:3.6553280950564413 8:3.0526192450287764 
null 2:6.95038173090279 8:3.27982769629589 3:2.56921984536807 
null 2:2.9773768757486203 6:1.879776848080195 3:1.3963207378557132 
null 2:4.519640277526705 3:1.8829352023797639 8:1.293191841503992 
null 2:11.513045344592737 3:6.507078947141292 8:5.395672968665438 
null 2:7.874637545620788 3:5.039847594109519 8:2.9086906403712587 
null 2:5.332474346408853 1:2.6527663731211453 8:2.1892901771863142 
null 2:5.418672469115261 8:4.353718117003876 1:2.3717129395635306 
null 2:7.42280748025352 6:2.215567279438201 3:1.9158795377665025 
null 2:9.347780287035814 3:3.251222148549099 8:2.723918736255664 
null 6:3.380267644674182 2:2.8477072269280628 4:1.689930068285309 
null 2:6.514451954273513 8:1.9766799059898579 1:1.3214899919606826 
null 2:6.701880642353145 3:4.518034987359997 8:4.0073295149640416 
null 2:8.508801861485232 3:4.1297497826983856 6:3.4775494200916204 
null 2:4.554911118065617 6:3.55433765208095 5:1.430424780870339 
null 8:3.1322193408436165 9:2.6422296107553467 3:2.2792633880851105 
null 2:6.339491005405044 6:4.402058342820107 1:1.7122073010780217 
null 6:4.148162967857725 2:4.038719181036606 4:2.671066349015203 
null 2:7.476975177044517 3:3.887770434163325 8:3.179347106901459 
null 2:8.588520594708207 3:4.390676803913503 1:4.060077194594361 
null 2:7.679661481536978 3:5.383679329269608 1:3.856846926988364 
null 6:9.432866199158397 2:6.54736541513245 5:5.163418834234306 
null 2:11.368673294957357 3:4.469235310615212 8:2.3810684850513524 
null 2:2.6620755595811274 8:2.641020013528218 4:1.9626276743507627 
null 2:10.530527178060925 6:6.909846938203915 0:6.635522719453807 
null 2:5.039440914274122 1:3.188305549352424 3:2.4762017484257712 
null 2:12.537201359302218 0:8.95134334508359 3:5.582017413177223 
null 2:2.441067050682554 8:2.2893809636937035 7:0.9509693448155865 
null 2:8.58048331621685 3:3.093070019514088 1:1.7784018426664987 
null 2:4.495615937888799 3:2.614692063997926 8:2.2748275376924814 
null 2:5.66204845790917 3:3.3340417253014065 5:1.573840950838341 
null 8:5.51522698410036 2:4.908026361373867 5:2.7058760803604054 
null 2:12.08327400416393 8:7.14649611042872 3:6.879027945871925 
null 2:6.118392565638856 3:4.173228550313981 8:3.5746677519656505 
null 2:4.729292065416832 7:4.124679947811964 3:3.7416867897297226 
null 2:11.640583310156396 8:3.8052905434961226 6:2.2242937978428063 
null 2:2.536202892854473 1:1.8263477557221324 8:1.5374291738714447 
null 6:5.09000717466965 2:2.556037653753476 4:1.8818250334475317 
null 2:4.229107474017927 1:3.158065982466863 3:2.0026176054678357 
null 2:4.584863365885308 8:3.3832061982434705 3:3.0953614375315284 
null 2:8.478588146743407 8:5.828644425286953 3:4.672328904686785 
null 2:7.66787893148729 3:6.6817512135175345 8:4.6228350878574656 
null 2:6.823689205302634 6:5.783585872973027 8:1.5945099356507932 
null 2:9.101921581745232 3:5.3394425034497335 8:1.1773125266519122 
null 2:5.405321491433433 3:4.079949213171412 0:2.743339690925324 
null 2:8.277303976679221 8:1.9034996220147262 3:1.440152672019086 
null 2:8.172359451078194 8:4.419546073338523 3:2.2667714739550577 
null 8:5.684847396388034 2:4.871936006367893 3:3.6134419966781364 
null 2:9.223772675244025 3:5.952161237798637 8:4.541704483315979 
null 2:4.802534925387272 3:2.2027346948139535 8:1.4512799179756344 
null 2:6.486707432120701 3:3.5454074226953463 8:2.311518945535504 
null 2:5.804265251243343 8:3.1977742153003055 3:3.138928427382869 
null 2:10.701979186771355 3:3.3936030529133117 6:2.943715007513782 
null 2:10.103760224680473 8:2.703691467228257 3:2.4704039683770485 
null 2:6.659658138591755 3:5.387360116185752 8:4.619287302455176 
null 6:4.544859495340507 4:4.078880651918116 5:3.9535578406543896 
null 2:10.16647334704004 3:7.1521003983265485 1:3.3302448219737486 
null 2:5.93663480779943 6:3.997325998815451 8:2.0686874421703996 
null 2:3.637842615699568 8:3.3443087792679727 3:3.209251655456339 
null 2:6.384685403552968 3:5.51162658362069 1:1.88475581721659 
null 2:8.967329998265598 3:3.906163544953182 1:3.4168024695022208 
null 2:5.410641950738806 3:3.1178066241019446 1:2.0861459067278054 
null 0:1.485207632187911 2:1.4120687846806284 5:0.9581717439969639 
null 2:9.454250141624234 0:3.8196297436395743 3:3.618445791859927 
null 2:3.5016960668829693 7:1.6846694375978961 8:1.5659397881192427 
null 1:3.291476089233924 8:2.6862468169312455 2:1.4261020937327535 
null 2:6.66205408344208 3:4.90992246614331 8:4.565451348496893 
