null 0:5.806442343998204 5:1.099712949133898 2:0.918857922318395 
null 4:3.225802013477115 6:2.441631119161243 8:1.9752920501809517 
null 4:3.735985368071039 9:1.745472408635609 7:1.1704058966678508 
null 4:4.776593894260827 9:2.246796392826476 8:1.4998963942550927 
null 9:2.0163836898315743 4:1.739172084304337 7:1.0223216342994699 
null 4:4.392061579881556 6:3.5644079757379474 7:2.2459555138969156 
null 4:5.346366577424534 9:3.6298248032410934 7:2.6181724241345905 
null 4:3.6728199018256444 9:2.6549387023440163 8:1.6955191734745327 
null 4:3.8884511656596885 9:3.427742419157088 7:2.6727958355028503 
null 4:1.6640097491129087 6:0.752998525378131 8:0.6437123434092066 
null 4:3.645558617996676 9:1.1961062795452948 8:1.1047711139238539 
null 4:4.49756998073377 9:3.26507457241609 8:2.761887656762011 
null 4:5.402591703288991 9:3.4680645659522646 7:2.617859049787205 
null 4:3.6002360419756245 9:1.5313754422803654 8:1.2742801595781788 
null 4:4.622598365773894 8:1.5654941168687952 9:1.4602096299247525 
null 4:4.859259337007616 9:2.1087054693430014 8:1.7566963861561022 
null 4:4.226492573718555 2:2.347386693578046 8:0.986893644088103 
null 4:4.226598167184551 9:1.4575833795744424 8:1.4565449872933969 
null 4:5.62892680532768 9:3.0317651177504774 8:2.8698867654851856 
null 4:3.851432415794468 9:0.8681231852473736 8:0.8189671836454661 
null 4:1.4386970360533267 9:1.0259979278492175 8:0.5088028341218759 
null 4:5.689498278354173 7:2.527209565568189 9:2.3264631594027954 
null 4:4.488777380589695 3:3.509144960975953 9:3.0103771758834634 
null 9:2.486869180885853 8:2.23079112797698 4:1.954670618713929 
null 4:7.450019276448121 9:3.1373432236674494 8:2.452253852231408 
null 4:3.7033183777050738 9:3.1676686393766085 8:1.566262534738017 
null 4:4.270473640594505 8:2.165692627063939 7:1.4398014928771126 
null 4:3.712437636384408 8:1.4989675820256603 9:1.0185025280655498 
null 9:2.4567631617991648 4:2.204892531433799 8:1.4437066999998773 
null 4:4.093490005887034 9:3.5739065150939173 3:0.9584753616470179 
null 4:6.100315302078943 7:3.107600015274036 6:1.7644382916521697 
null 4:1.1037939376318608 2:0.9615816413575143 3:0.8233862755028856 
null 4:5.347438397335837 8:2.896069416110285 9:1.9761783763228196 
null 4:4.472934521715809 9:1.4625757145930456 3:1.3927519938084527 
null 4:5.395427389403284 8:3.2211325904718615 7:0.9951833252157154 
null 4:3.4808656886092257 9:2.481103040682508 7:2.0895243501153806 
null 4:5.5452768786357645 8:2.2337468456594554 6:2.046419743306561 
null 4:4.057183060942309 9:1.8842440048747426 8:1.6020391777390264 
null 4:3.454024648448091 9:2.333302070510066 8:1.7997177115951202 
null 2:2.086039206033739 6:2.0254687563350537 3:1.8701556072219265 
null 4:3.845865337507527 9:2.363171278642696 8:1.0311097131046878 
null 4:3.4213310076832464 9:2.152545008837534 8:2.1189230442558142 
null 4:3.46997377078739 9:1.9707015762089666 8:0.9844623344506693 
null 4:4.1804984734031585 9:3.3514217738449155 8:0.6438100090299385 
null 4:3.7123094692432685 9:2.810528337994068 0:0.9101142757009868 
null 4:4.260619623389959 8:1.0895253961802425 5:1.0119831800745953 
null 4:5.38442206653429 9:3.2160512937767307 8:0.9462648887443077 
null 4:4.934368522771532 9:3.4223695013715107 7:3.3875135080505023 
null 4:3.9359741998615614 3:1.1942402586871514 9:1.0401116245298623 
null 7:2.8399881032367453 9:2.1595111670249314 8:2.1513820079041266 
null 4:5.77688332034635 9:1.120643844863768 8:0.41567082905246266 
null 4:4.9080948790011 8:2.0829781946527217 7:1.4117566848460705 
null 4:3.684030410699521 9:1.41943621451626 8:0.7638196004144003 
null 4:3.2446311757506674 9:1.4422826554363357 8:0.9998709929648256 
null 4:6.511241150931541 8:2.6212913836173435 9:2.0797409222953216 
null 4:4.095829955966265 8:1.8307776533735018 9:0.7504330122153271 
null 4:3.0292779981301443 9:1.392881243645417 5:0.6630045234233518 
null 4:4.7368306530832065 9:2.3778377854772534 3:1.7799523148049106 
null 4:7.53948966331785 6:3.770898389758223 8:3.23692795786077 
null 4:4.874776480432854 8:2.099266752054806 6:1.2531373700415227 
null 4:3.328210373524756 9:1.2767097883531442 8:0.29101576272836577 
null 3:2.2409752372267495 2:2.0036108243148587 9:0.9947983368012686 
null 4:4.135756249087288 9:2.215987035397481 7:0.4874247610202949 
null 4:3.3683707001636347 9:1.2702024188857612 6:0.7789973187920188 
null 4:3.171809373353635 7:2.5953547232229073 9:1.821933273886169 
null 4:3.5768426777721216 9:1.5458031757118644 8:1.3988087481326137 
null 4:2.9222431181679287 9:1.9779758146950706 8:1.5178073283528626 
null 4:3.3879126562977087 8:1.6403483885668757 5:1.0472910935158566 
null 4:2.3527731255425124 9:1.1032163446974141 8:0.20991560909123488 
null 4:4.02864359300007 9:1.687243852350038 8:1.395255118028665 
null 9:2.9356988481774673 4:2.6789124362296284 8:2.4182400959677914 
null 4:5.750948861254815 9:1.8774686507801301 8:1.6535807595468845 
null 4:2.9817505806896376 9:2.042233074783401 7:1.7356198797451645 
null 4:3.364379543769858 3:1.8656299923194861 8:1.5194780199858418 
null 4:4.91998790377047 9:2.4739773252274015 8:1.3426337667174193 
null 6:2.6224927382892256 2:1.995631022335065 4:1.618741242864664 
null 4:2.655758340918128 9:1.9489743027381783 3:0.9731519784021111 
null 4:6.096211738392317 9:2.4352167626981673 8:0.3745259936510259 
null 4:2.0861213456972716 9:1.5179393924708584 8:0.8322575073677617 
null 4:4.41375695786212 9:2.288378875085367 8:1.0776435806893958 
null 4:3.1731330753390092 8:1.4416615649893179 5:1.3266675524523908 
null 4:3.9069245680094564 9:1.9574426228986315 6:1.1259736773117102 
null 4:2.8251345209779646 9:2.1901020695074243 8:1.4436609127082984 
null 4:3.3349119235090074 2:1.8550941146302635 8:1.313818541043743 
null 4:4.887373600761659 9:2.049619744404518 8:0.8938703824338752 
null 4:4.58800702857423 9:1.5149851009944404 8:1.3519653858888434 
null 4:2.4347439671835693 8:1.2991461505230664 3:0.6864911729687185 
null 8:2.9920811097425015 9:2.0334705256881285 1:0.7288065254084167 
null 4:4.124596518416208 9:2.2936551017131963 8:1.7197135422020677 
null 9:4.24090760036617 4:2.727705494308493 8:2.0556619864084165 
null 4:5.594545953876434 8:3.1109607853369607 9:2.4276967175138995 
null 4:5.262916039881825 9:3.1271895000922445 8:1.6126667122339735 
null 4:3.009228179303442 8:1.3729172863072105 9:1.2790175703702307 
null 4:3.539491202183045 9:2.3190438425628876 8:1.667737919132466 
null 4:4.002649108038835 9:1.7425296211487638 7:1.313935170727173 
null 4:4.578437860179272 9:2.0902906300826047 8:1.2973908668256402 
null 4:5.053002369773434 8:2.118672984521229 6:1.6160709299142466 
null 9:5.4716205715760005 4:4.229578476756476 8:3.3696953446689637 
null 4:4.246780241881862 2:2.985106276551083 0:1.783052084674533 
null 9:3.165177655383864 4:2.8253295319836638 8:0.6252224420023685 
null 4:5.290007129412059 9:3.32323860331162 8:1.5565937309769975 
null 4:3.2736885278840675 9:1.711538550264543 8:1.0733981243931967 
null 4:6.024368409849024 9:2.61897164881897 8:1.5669649906173473 
null 6:3.7673738594268436 4:3.577819887330665 0:1.7424248220921017 
null 4:2.7434322502203057 8:1.5049302030353764 6:1.1005308657912305 
null 4:4.639568277675171 9:2.8966502752074557 3:2.468405325174616 
null 4:3.7977679012333914 7:1.9460943129415003 9:1.4492718603461017 
null 4:4.0303815462745325 7:3.478291765097458 9:3.336042662325218 
null 4:3.235248110856704 9:1.2258590375170493 8:0.5541037057462408 
null 4:3.3113808892965615 9:2.4527537079545145 8:1.4902227693545056 
null 4:5.109451539459677 9:2.5357302035046474 8:1.8589169456501926 
null 4:5.674075724670855 9:1.8523821827394527 6:1.234908688915465 
null 4:5.144981834978032 3:1.4416203578564648 8:0.9371777989176575 
null 4:5.1088927310839445 8:1.717549488355552 2:1.1557584290659864 
null 4:3.745948986841257 8:1.2930410421651377 6:0.8873809610630706 
null 4:3.8407744409468574 9:2.365820578906027 7:1.8748484761524995 
null 4:4.394702760763816 9:1.831843799365654 8:1.7478023527864723 
null 4:5.152381974288618 9:2.1186406548913306 8:1.6190626718426728 
null 4:5.597987201330917 6:4.015841709165608 8:2.390538402233393 
null 4:3.788231472773718 9:2.17875082372272 8:1.2854451479561166 
null 4:4.3910122658761015 9:1.558867313938777 8:1.4336107823250281 
null 4:3.9504619267153456 9:2.2407126713006096 3:1.5953762091430186 
null 4:7.298103657753866 9:2.4352436216883273 8:1.817606885309394 
null 4:7.957652709555413 9:4.0092071252161094 8:3.466884024670174 
null 4:5.390091248227675 9:2.4043399665750282 6:0.7913091978307263 
null 9:5.391507726263273 4:4.804023149140403 8:2.4491797107752262 
null 4:4.587165650940621 9:1.1709775574716903 8:1.0023947495734158 
null 4:6.7314062841827385 9:3.030522781710861 8:1.7991967673950915 
null 4:4.854391574268137 7:4.122439832377611 9:1.9599497334299802 
null 4:3.833854335624982 9:3.001650275128276 7:1.5165744967259502 
null 4:4.735765974630438 9:1.7173866908436413 8:1.554141417204379 
null 4:3.882481900003854 9:2.235616550868389 8:1.738856247091977 
null 4:2.768292331973258 2:2.7622365562192446 9:0.9901912656647487 
null 4:5.777783008582432 9:2.6662270876004777 7:2.229775058023294 
null 4:5.277224733819614 9:2.4954849745996537 8:2.3390381800967592 
null 4:2.8443945949705656 9:2.103853242645508 8:1.0298057886107883 
null 4:4.302677517739456 8:2.530733914864095 9:2.1917382247136077 
null 4:5.879591699900125 9:3.187662261039446 8:1.5843122141067822 
null 4:4.2909598334115335 9:1.6920585812960254 8:1.5550407570501572 
null 4:3.5263768953731036 9:2.4287119272053572 8:1.5527312335425305 
null 4:4.073293126223171 9:1.8894262165484 8:0.6530022826392321 
null 4:1.9295199312075666 8:1.7792699841660533 9:0.6895715799328138 
null 9:2.7869358649515488 4:1.9402435022182118 8:1.2495073082698356 
null 4:2.6406589897155515 9:1.5689927901186502 8:1.2199550188049317 
null 4:2.237465832342306 9:1.3645654444835147 8:1.1663435166121432 
null 4:5.371829100206094 9:1.5895377044045917 8:1.4914742452958722 
null 4:4.655679818075364 9:1.9989172144572942 8:1.630735484592912 
null 4:3.954255411254796 9:3.7498696077613176 7:3.1069465420262863 
null 4:2.364556995876721 9:1.6607069719127987 8:1.1933729657842187 
null 4:2.2916074311039027 8:1.7835079598269452 6:1.2066600857004839 
null 4:2.5937484196727736 8:1.7139669666158546 9:1.054608464362725 
null 4:6.861939256175495 9:3.470299460595546 7:1.0052043480009305 
null 4:4.284624718908603 8:1.5208632299703841 9:1.491102697171806 
null 4:3.9922372551600556 9:2.827970198008473 8:1.5114814475448952 
null 4:3.4047948006105875 9:2.861723877124698 8:1.6247428922901495 
null 4:4.091014839864634 9:1.6598225130184423 5:1.3147276162945574 
null 4:4.228609463666142 9:1.141128065142632 5:0.9119922610004336 
null 4:3.317566828565399 9:2.537837335551697 3:0.65076914925028 
null 4:4.2696500630603 9:3.0573255538221 7:1.19220521039967 
null 9:1.9231799319326937 4:1.5972566166655204 7:1.4881578035080323 
null 4:3.0898392825742658 6:1.2453514100663599 2:0.5511842760357072 
null 4:4.170810936060305 9:2.213258186895709 7:0.6841174780309107 
null 4:3.676377115220884 9:1.571313491114132 8:1.0235737290000253 
null 4:3.8141556399660974 9:3.4607952725999818 7:2.604988795130343 
null 4:5.0007900362653785 9:2.2596162020270363 8:1.4892370512640256 
null 4:6.597906891204569 9:2.7819667931901995 8:2.127885633099965 
null 4:5.589579979229559 9:1.1285037447489081 8:0.9444854434103089 
null 4:3.0525992112578133 9:2.963202061536426 7:1.6931883325383914 
null 4:4.128116412680075 9:1.9258921571541985 7:0.7447888545103507 
null 4:4.650518025730363 8:2.4089014421911963 9:2.2192740382386016 
null 4:2.1921156906509833 9:2.166182664204424 7:1.9676898065197979 
null 4:3.8260031731258324 9:2.7604189971322244 7:2.4623225323456244 
null 4:7.10960937382647 3:2.201879272672685 8:1.555359613159914 
null 4:6.2488877311901865 9:2.7002605859958635 8:1.7503627568467384 
null 4:4.939344360618708 9:1.7982117693165542 6:1.5446949543045958 
null 4:4.213415691104313 9:2.135887225565456 8:1.3858349895103181 
null 4:3.9209192206081127 3:1.7438914144807462 9:1.0876312457702448 
null 4:3.388500327054854 8:1.7419912338468266 9:1.7189092791419116 
null 9:3.443286925579338 4:3.2045556586807704 8:0.5113137429927669 
null 4:2.9074426333237327 9:1.3924347576804412 6:0.9151145373427658 
null 4:6.357977089812264 9:4.532132917983325 8:2.2723578636301407 
null 4:4.264369747784114 6:2.6701097311577198 9:1.9558332529774787 
null 4:4.754207383012391 9:2.523540647751353 7:1.9602058042155246 
null 4:3.3743887782952973 9:2.821274116356926 8:1.1081171460611365 
null 4:4.931981947234686 9:1.5580925596972195 8:0.7390275161384002 
null 4:4.845293421707473 9:2.2798654579616096 8:1.8697562692173697 
null 4:4.901396306184074 9:2.2683589540712985 8:1.6344157383398923 
null 4:3.344049010710454 9:2.380459887055493 5:1.3916642864557502 
null 4:4.565444809163285 8:3.756051175627932 6:1.826921242148044 
null 4:2.1721969794075386 8:1.6026497774038728 9:1.5756601343936445 
null 4:3.105934580329315 7:2.034591653564604 2:1.7743534110810448 
null 4:7.93321166400901 9:3.2342230430918053 8:1.03687455626052 
null 4:3.61719965057616 9:1.615162246707228 8:1.358479715370683 
null 4:5.399926404125671 6:1.8836875290632857 9:1.2464765296495428 
null 6:2.3361553549601997 2:2.2475890461183567 4:2.1145076389931936 
null 4:4.189208036994196 9:2.3757790148109335 7:1.9511425514024336 
null 9:5.219448986635534 4:5.003536994577596 8:2.969125437120217 
null 4:5.524001800600128 9:1.6625989555193432 8:1.5754402606289637 
null 4:5.947604367582631 7:3.748413916692381 9:2.4073060561775628 
null 4:3.3503233621004997 9:2.0406369304160483 8:1.3935918032152248 
null 4:4.157848365070388 9:2.2257557261395715 8:1.0848064340755776 
null 4:3.7319960589360273 9:3.2445083966063057 8:2.109790691170945 
null 4:6.1870999455474935 8:2.315228275094697 9:1.8880119289035981 
null 4:4.224670303192265 9:0.9076104025396493 6:0.8782650119527674 
null 4:4.120578321516908 9:1.8533601304890888 8:1.590864603813563 
null 4:4.677525932600998 8:1.3655134930130266 9:1.3209052635765135 
null 4:3.5211580754657037 9:2.564601699229509 8:1.1710783992061575 
null 4:3.9481167166731694 9:1.961110475053907 8:1.7523251389469807 
null 4:6.125574560745197 9:1.2709532924500917 6:0.917661535605536 
null 4:4.478346456366135 3:2.3609770371081416 8:1.8316271595548366 
null 4:3.5498390968045177 9:2.3448936889190457 8:1.2924733752702722 
null 4:5.792199982402761 9:2.9760363225263995 8:2.381446307534978 
null 4:4.219570763697719 9:1.4311471470992747 8:1.252192114582759 
null 4:3.788448849315067 9:2.4069616265957485 7:1.8677799745317027 
null 4:3.4329520882098663 9:3.3632842568570966 8:1.214488376474134 
null 4:5.790538609739477 9:2.3629589707215852 8:2.0144711188176743 
null 4:5.547083840484056 6:1.5138445950220594 9:1.2159524507643535 
null 4:3.367504148041144 8:1.3432662561144122 9:1.2387775930900802 
null 4:4.02631199506839 8:2.016456854557224 9:1.1804291328193062 
null 4:5.972841298474864 9:2.699134126250542 8:1.6686156238986343 
null 4:4.21665199191682 9:1.4945857126507938 8:0.8364165495592021 
null 4:4.748838511177752 9:3.704129453842007 7:1.4583935640950614 
null 4:3.072925079649537 6:2.7826213674454663 8:1.526661840147939 
null 4:4.122168231821165 9:3.26811210223369 8:1.3434489855399154 
null 4:5.5616655055423445 7:2.5198535613669133 9:1.5677382831625601 
null 9:2.9112143792742544 7:2.6127473022456065 4:2.5358274048026406 
null 4:3.6210736895954847 9:2.2870029202849453 7:2.261347932181059 
null 4:3.3987185880462856 9:2.887050607590383 8:1.5259928321572234 
null 4:8.24585335782831 7:3.1220749789078974 9:2.0720086324067872 
null 4:3.19998308406455 9:2.7238489209531433 8:2.2308819418133754 
null 4:5.975021230740715 8:4.610288592020545 6:2.100660408545955 
null 4:5.150493190449214 9:3.2446208654162207 8:1.8601309313219307 
null 4:4.328108484017536 3:2.6190529731524332 9:1.7336936075692997 
null 3:2.1478142537033023 9:1.872631796297973 1:1.7051048016638712 
null 4:3.130410138297195 9:1.9130647350433452 8:1.4657157988639624 
null 4:3.4516570810060845 9:2.0945413202559884 8:0.870406779518272 
null 4:6.014262937936991 8:2.2284876646606517 9:2.007599457303743 
null 4:6.928091771586028 9:3.0075117856878357 8:1.476398458504157 
null 4:4.315965138114182 8:2.169252639043665 9:2.0965161329146302 
null 4:3.4573726936562177 9:2.074019378366069 7:1.93093987656539 
null 9:2.295428732214291 4:1.7920369980313564 7:1.7423369313014354 
null 4:5.431821471386894 9:3.5691046243698237 8:2.3223491502750555 
null 4:5.309539665801906 8:1.8796831305862651 7:1.6967011398680474 
null 4:7.232205234708836 9:2.17987123067088 0:1.7597215327971898 
null 4:4.063219346749015 9:1.940206123061266 6:1.4492422924680377 
null 4:3.2961899111268544 8:1.9451916786345869 9:1.4936868102191465 
null 4:4.450714054250268 9:1.8983434767171716 8:1.5228746149476655 
null 4:2.885412604035331 9:1.4962529915985443 7:1.1326578201033657 
null 4:3.514539734224855 9:1.5019955943894463 8:0.9408458830897001 
null 4:2.20941739366912 9:1.049415883120154 8:0.5035310529069288 
null 4:4.181617305785855 8:1.529894447303888 9:1.2276401896369618 
null 4:3.151636785232278 9:2.217547137540964 8:1.4964386570351353 
null 4:4.967607896727262 8:1.391206394126699 9:1.367670649147644 
null 9:5.569916395296342 4:5.433450589861081 7:1.8162800743144238 
null 4:2.713539932826199 8:1.739233534026012 9:1.6378520121316955 
null 4:5.843710854768277 9:4.4715551919364716 8:1.3487923419057037 
null 4:2.659430195626423 9:1.5762936230129134 7:0.5137207474627532 
null 4:3.061213128809161 6:1.9693452061448276 9:1.921299283318643 
null 4:5.072161738653881 9:2.409661210867433 7:0.14212437583341872 
null 4:5.33195270197871 9:3.1564787996947747 8:1.0820110119552095 
null 4:1.9792803588025025 2:1.7986546745007854 0:1.0034896717927584 
null 4:4.467960028625605 8:1.8954935082069742 9:1.7466093198191914 
null 9:3.175556036083677 4:1.686064590536364 7:1.2751058925995997 
null 4:3.981202348144734 9:2.034695953693088 7:1.6911699307054948 
null 9:2.592276480392216 4:2.4996630352851374 3:1.4463259769562937 
null 4:3.9636355390965567 9:1.7407159191484285 8:1.6571683756834967 
null 4:2.5257292318545534 0:1.7967045115845892 6:1.556480639393871 
null 4:2.450111776568274 9:2.4439075664238783 5:1.3837616740632888 
null 4:4.86637817142422 7:2.6709794771960027 9:2.6181647990732757 
null 2:3.3269863887343534 6:2.836781229052559 8:1.0987025648450266 
null 4:4.739938830657864 9:1.826725049435076 8:1.034723753444908 
null 4:2.696510758408378 9:1.5216282939884196 8:0.6936607956150825 
null 4:6.295990293951355 9:2.440154993335669 8:1.5938091661245402 
null 4:3.2956712733432085 3:2.2646347916493648 9:1.5073932358980353 
null 4:6.110928007227904 2:1.6417026698240114 8:1.2339629941520576 
null 4:4.958636634020908 9:1.8104406839353235 8:1.177641435705495 
null 4:4.0342581575658505 2:2.5988086199051947 8:1.4487078013879007 
null 4:4.46570184146783 9:1.623462201696165 7:1.0194048943690237 
null 4:4.064829575002376 9:2.022870535399779 8:1.5799285245741637 
null 6:2.140327781512628 2:2.058674687492397 3:1.2068947103758492 
null 4:5.549702863004145 9:3.5807102544534097 8:1.5628060153845373 
null 4:5.368196775511777 7:3.5058642909801696 9:3.343490544180125 
null 4:6.591465129804758 9:2.2827709550805224 8:1.4974270526405373 
null 4:3.8390790639341654 6:2.438557753202683 8:1.7048839950185615 
null 4:4.648512161137405 9:3.1868710188900895 7:2.623628151862298 
null 4:5.364200714801164 9:5.3034447760648336 8:1.892589472573746 
null 9:3.8672027273288103 4:2.766028328553479 8:2.4742182375340454 
null 4:4.774688055305142 9:2.4031535963507906 8:1.6852376837667606 
null 4:3.068941095504526 9:1.51831052554819 8:1.139390845145165 
null 4:5.020635636527318 9:2.51385893047208 8:1.3728506889249457 
null 4:4.725507595717535 8:2.325057580384863 9:2.0693778773050555 
null 4:3.695247721391472 9:1.4549991322273765 7:1.1255960340296773 
null 4:3.196149122630149 8:2.895647803307367 9:1.5587651560416866 
null 4:4.584006873970895 8:1.7992770577329258 9:1.6824031035313847 
null 4:4.599696372095693 8:1.6143151270215992 9:1.5231816395262245 
null 4:3.6997245775683916 9:2.102135261806253 8:0.8448105087539095 
null 4:2.353090174723333 9:1.3017491063021756 8:1.1052203145568358 
null 4:5.804333632972556 9:2.6932730772115288 8:1.7056879667432931 
null 4:3.471429973575479 9:2.320383795183947 3:1.7364190788197984 
null 4:6.629603561917948 8:4.6164799503621285 9:2.6458853531605437 
null 4:4.293381443438512 7:2.0654713933626643 9:1.8183790340276056 
null 4:3.7988746530157673 8:1.6178340580751405 9:1.2137833140996535 
null 8:1.8743250428674623 9:1.6532160737470678 1:1.543956246844646 
null 4:4.591883294169015 9:3.800613703317546 8:2.2910169286348725 
null 4:3.545614130968086 6:1.2819925769117795 2:1.0187915255940174 
null 4:4.016472915499616 6:2.1998881331608415 2:1.9073226755098662 
null 4:3.571512567896658 9:2.771078039737059 7:1.8952413782065722 
null 9:3.437398268917476 4:3.0677740436747136 7:2.5182335862710596 
null 4:3.6274066544687025 9:2.251377206141905 8:1.1518099274612363 
null 4:3.133412951102715 9:1.347465802516619 8:1.0978290195993614 
null 4:3.8479132697501255 9:3.4929074008561374 8:1.1112080418882078 
null 4:3.6472156923021686 9:2.301394667934106 8:1.5529807052984446 
null 4:3.9475674993700482 9:3.0020428277799036 8:0.7445354022180733 
null 4:4.101855168777194 9:3.0054960896907783 8:2.0060188989708445 
null 4:3.19365443047319 8:2.1866105869848775 9:1.8983636393269436 
null 4:4.248023001469985 9:1.928059080026243 8:1.5932692187169595 
null 4:3.826661748241141 9:2.089495336389516 8:1.1996067671142527 
null 4:3.980467579220921 9:1.9370555675551107 8:1.3493942592664745 
null 4:2.3996292221568694 6:1.8542477881356751 5:1.5480619093809136 
null 4:3.9315433532609845 9:2.580528995158361 3:1.7603567938721527 
null 4:5.366330084638245 9:2.356116273154074 7:1.2428569851031106 
null 4:7.2851318869123185 9:1.911550731955109 8:1.7468439829405638 
null 4:4.3549968917567226 9:2.3958386626230617 8:1.5955219751687668 
null 4:2.6356309242414966 9:1.3208920981301142 8:1.039469356193686 
null 4:2.7685594085748657 8:1.4563015850707384 9:1.2214506108595569 
null 4:4.206582656593976 9:2.2576267162506682 8:1.8894523268920282 
null 4:4.06954301125742 8:2.3775477747049716 9:2.167444904773428 
null 4:3.12221691917028 9:2.1680338510138477 8:1.444197876043963 
null 4:4.134656688568954 9:2.7484871806278974 8:1.4141119638951047 
null 4:5.984768189382036 6:4.493058143532682 8:3.8004230273715676 
null 4:2.6388028966899495 9:2.423002220076488 5:1.13213703977249 
null 2:2.980410557893991 0:1.6855660645284458 9:1.2965325310336138 
null 4:3.0100559838830967 9:1.9284599881667706 8:0.9597339045630229 
null 4:3.5904726235251956 9:1.4365248984802381 8:1.292747909723714 
null 4:3.7246498951395126 9:2.503876344544822 8:1.2830174152636478 
null 4:3.0668619242429713 9:1.7838672769273898 8:1.490803830353657 
null 4:4.237079582003929 9:1.2940895432426316 8:0.2985762599541434 
null 4:4.130940674431192 9:1.4757047594865726 8:1.447785836953599 
null 9:4.190034889375079 4:4.034477373906971 8:2.1320415384151827 
null 4:1.6365988425435392 8:1.129270025650481 9:0.996063477502963 
null 4:2.974366139534275 6:2.242587669318165 8:2.0870914694826217 
null 4:3.0614826205609673 9:2.144578359573841 3:2.060050510404632 
null 6:2.3224885572243177 9:1.3702171812319386 4:1.2571977023413594 
null 4:6.762552927120283 8:2.3948191176455476 6:2.3845747685663423 
null 4:4.267860901114321 9:1.9204106952243756 8:1.6267782818048226 
null 4:5.716753834861763 9:3.8842241630720498 8:0.7544151737906835 
null 4:4.152029423762248 9:2.3183955779340852 3:1.3503596048362727 
null 4:5.715810496319029 9:1.6034200135729084 8:1.113825842179075 
null 4:3.876960496177394 9:2.6839186776087516 8:2.5086923528563085 
null 4:2.83044209099776 9:2.5001105052447206 7:1.5502911867294173 
null 9:3.5197876742647978 4:3.4865228060130073 8:1.6383062379492082 
null 4:5.581889714467614 9:3.4888173996692715 8:2.283904150437202 
null 9:5.8609434979751605 4:5.177829660968889 7:3.0513867672319948 
null 4:4.004476036181378 8:2.1318193979096116 9:2.0389135987802725 
null 4:1.7067374544763307 9:1.2308563891358253 8:0.8177829209760413 
null 4:3.37311013088112 9:3.031122384199042 7:0.9226905837299911 
null 4:5.653574904423478 9:1.5631923758261772 8:1.4575189980370908 
null 4:5.1318095047996595 8:2.1372905902790333 9:1.9762491168912797 
null 4:7.478414348971222 9:3.354725094962893 8:1.6167847488101605 
null 4:4.442421825814722 9:2.1499991818867907 8:1.7680358350120164 
null 4:1.7530614924007935 6:0.7716837910216641 9:0.6126280855707786 
null 4:5.727281847984599 9:1.5175244436539812 8:1.4654653231754398 
null 4:3.659352564563092 7:2.8345327241373535 9:2.4344066210111683 
null 4:3.2155834546617856 9:2.396076598276972 5:1.3788474271952595 
null 4:2.713664793781687 6:1.818283804209116 0:0.9169522772897741 
null 4:2.8664408768496488 9:2.6751976392829757 8:2.1164548172933353 
null 4:5.773799148197063 9:1.6115139017623272 8:1.4939975058196353 
null 4:6.346996603275941 9:2.218769411839986 8:1.1386247159738205 
null 4:4.449702737568152 9:1.8771024966673004 8:1.5127372572557896 
null 4:6.386443911935642 9:2.645049065786901 8:1.8073671340553523 
null 4:4.9684274920519895 9:2.5256212603658015 8:1.4896171535713232 
null 4:4.751846485426519 9:2.1053853842594195 8:1.5663774958831593 
null 4:6.186177598970085 6:2.316580328813724 9:0.9887008793631467 
null 4:4.812754817387605 9:1.2844112377319774 8:1.2478870845508407 
null 1:2.8679685715145355 9:1.997911280393115 3:1.7833136843256159 
null 4:5.43251568475298 9:2.4100333487016954 8:1.627853939560284 
null 4:10.315106562707532 9:3.313018816896753 8:2.760424449658509 
null 4:4.867770990838788 9:3.564791658838717 8:2.297188664047295 
null 4:5.33011965093602 9:2.2670836573697812 8:1.069712176508947 
null 4:4.4460872115039045 9:2.0879489660440886 8:1.8552277330235962 
null 4:6.246584631363005 9:3.6868670951699225 7:3.6431545783108614 
null 4:5.36444163525615 7:2.7893184197795113 9:2.684989029436472 
null 4:5.558494988592626 6:2.130893590798549 9:1.801440411609438 
null 4:4.189913924448176 9:2.638706111610708 8:1.1744744922382397 
null 4:3.954473077838353 9:3.4372979414494367 7:2.748138408580918 
null 4:3.5422137577723296 9:1.941506150016655 8:1.6365537047418472 
null 4:3.89146529286816 9:2.2725207300515327 8:1.1596088551510655 
null 4:4.150517777018233 9:2.015642125383146 8:0.9497571068457176 
null 4:3.631556806184843 9:1.774922143856938 7:0.9524902352711578 
null 4:3.178573452380039 9:1.1297274416678613 6:1.0008234768530329 
null 4:4.079844155849227 9:2.187704029451494 7:1.286111932585469 
null 4:2.380026133999509 0:1.9730889172413169 9:1.829532197039804 
null 4:5.581669603390909 9:3.006217950833578 8:1.1546242423780568 
null 4:3.1285669044947158 7:2.1108393050782452 9:2.076925675156668 
null 4:4.157068045967477 7:2.8836947287649837 9:2.3238541225220684 
null 4:4.48265537435602 9:2.6002811847271254 8:1.5548308277403995 
null 4:4.668742899485323 9:2.777319513252056 7:2.572428603140793 
null 4:6.357196719558889 9:2.9251441334755413 6:2.0856782951471753 
null 4:6.006833351451892 9:3.1621818697189887 7:2.9142582307730143 
null 4:5.59132985845791 9:2.220250424895601 8:1.5731640785242276 
null 4:6.367817194185371 6:2.8254756110491157 9:2.624000761338684 
null 4:5.475603352532911 9:2.1622676909257112 8:0.8626153400022043 
null 4:5.224353451507822 6:2.8131539883776653 9:1.9349353231987598 
